ID|Title|Principal Investigator|Abstract|Justification|Target Object|Start Date|End Date|Status
818|Alert Notice 818: SSS 100511:061754-362655 observations scheduled with HST|Dr. Anna Francesca Pala|Observations of the cataclysmic variable SSS 100511:061754-362655 (Col) have been scheduled with the Hubble Space Telescope for 2023 March 24 03:08:59 - 07:10:10 UT.|This object underwent into outburst on February 21st and it is now back to quiescence at V~18.5. This target seems to outburst on short recurrence time but, given the recent outburst, there are high chances that the HST observations will be successful.|SSS 100511:061754-362655|2023-03-15|2023-04-07|Archived
819|Alert Notice 819: XX Oph and V5569 Sgr photometry needed in support of spectroscopic observations|Dr. Steve B. Howell|Dr. Steve B. Howell (NASA Ames Research Center) has requested AAVSO observers' assistance in obtaining photometry in support of spectroscopy observations of the eclipsing variables XX Oph and V5569 Sgr scheduled for 14-16 April 2023.|BVRI photometry of XX Oph and V5569 Sgr is requested, beginning immediately and continuing through April 21 , with a cadence of a few to several observations per night per filter. Visual observations are welcome. If either target is seen going into eclipse, please carry out time-series observations. Both targets are quite bright, so be careful about saturating images.|XX Oph; V5569 Sgr|2023-04-14|2023-04-21|Archived
824|Alert Notice 824: AR UMa photometry requested in support of XMM-Newton observations|Dr. Axel Schwope|Assistance of AAVSO observers is requested in obtaining multicolor photometry on the magnetic cataclysmic variable AR UMa in support of observations with XMM-Newton.|AR UMa is of high interest because it is the magnetic CV with the highest magnetic field. X-ray observations are key to understanding the energy release in such a high field environment, but can be triggered only if the source is shown to be in a high state.|AR UMa|2023-05-09|2023-05-13|Archived
822|Alert Notice 822: HM Lup photometry and spectroscopy requested|Antonio Armeni|Ph.D. student Antonio Armeni (University of Tuebingen) has requested AAVSO observers' assistance in obtaining photometry and spectroscopy of the classical T Tau star HM Lup in support of observations with TESS scheduled for 2023 May 4 - June 2.|Armeni writes: “HM Lup is a young M-type star that accretes material from a circumstellar disk through a magnetosphere. With its accretion rate of 2.5 · 10−9 M⊙/yr in 2012 (Manara et al. 2022), HM Lup is among the strongest accretors in Lupus. The optical spectrum of HM Lup is rich in emission lines typical of a Classical T Tauri Star. Due to the accretion process, HM Lup is a very active star and it is both photometrically and spectroscopically variable. Therefore, it is essential to study this object using a multi-wavelength approach, by means of simultaneous observations in different spectral regions.|HM Lup|2023-05-01|2023-06-02|Archived
823|Alert Notice 823: SDSS J161909.10+135145.5 and GP Com to be observed by HST|Dr. Anna Francesca Pala|Observations of the cataclysmic variables SDSS J161909.10+135145.5 (Her) and GP Com have been scheduled with the Hubble Space Telescope in May.|Any data you can collect between today and tomorrow [on SDSS J161909.10+135145.5] will be very useful to provide the HST team with the information necessary for the approval.|SDSS J161909.10+135145.5; GP Com|2023-05-02|2023-06-02|Archived
827|Alert Notice 827: HP Lib being observed with HST|Dr. Anna Francesca Pala|Observations of the cataclysmic variable HP Lib have been scheduled with the Hubble Space Telescope.|The monitoring is showing that the system is stable at V~13.5 and any data that can be collected tonight will be very valuable to verify that the system is safe to be observed with HST.|HP Lib|2023-06-23|2023-07-05|Archived
828|Alert Notice 828: V844 Her monitoring requested|Dr. Peter Garnavich|Dr. Peter Garnavich (University of Notre Dame) requests AAVSO observers' assistance in monitoring the SU UMa-type cataclysmic variable V844 Her in a dual-purpose campaign. V844 Her shows a 29 minute periodicity during outbursts that may be the rotation period of a magnetic white dwarf.|Super-outbursts occur approximately once per year and last for two weeks. It is important to trigger x-ray observations early in the burst and have Swift visits over the two weeks of the outburst. The 29-minute oscillation has been marginally detected in only one archival observation in the AAVSO database. It requires long times series (multiple hours) and multiple nights of observation.|V844 Her|2023-07-11|2023-07-12|Archived
831|Alert Notice 831: V1082 Sgr to be observed with HST this week|Dr. Anna Francesca Pala|Observations of the magnetic cataclysmic variable V1082 Sgr have been scheduled with the Hubble Space Telescope. Any photometric data you can obtain in the next nights, particularly on the night of August 9th and 10th, would be extremely helpful to understand if the system is safe for HST.|This is a very bright target for HST, close to the bright limit of COS (Cosmic Origins Spectrograph) and its observation with HST might be difficult. Therefore, photometric data is extremely helpful to understand if the system is safe for HST.|V1082 Sgr|2023-08-08|2023-08-25|Archived
694|Alert Notice 694: Spectroscopy of gamma Cas requested|Ernst Pollmann|Ernst Pollmann (International Working Group ASPA (Active Spectroscopy in Astronomy)) has requested AAVSO observers' assistance in obtaining spectra of the very bright Be star gam Cas (HD 5394, 1.6-3V) in support of a long term study underway of HeI 6678 V/R periodicity in this star.|The analysis of the V/R periodicity (448 day) of the Hel 6678 double-peak emission for the period August 2009 to September 2019, cannot confirm the period, published [in] IBVS 6103 (2014), probably because of the few data available until 2014.|gam Cas|2020-01-31|2024-12-31|Archived
152|Alert Notice 152: Nova Puppis 1991 [V351 Pup]|N/A|The Central Bureau for Astronomical Telegrams has informed us of the photographic discovery of a nova in Puppis by Paul Camilleri, Cobram, Victoria, Australia, on 1991 December 27.51 UT at magnitude 6.4. Although the discovery was reported to the Bureau on 1992 January 3, the nova is designated as Nova Puppis 1991 because it reached maximum light in 1991.|N/A|Nova Puppis 1991; V351 Pup|N/A|N/A|Archived
210|Alert Notice 210: 1147+49 BC Ursae Majoris in outburst AND Reminders on 0409-71 VW Hydri and 2138+43 SS Cygni AND Current activity on some cataclysmic variables|Janet A. Mattei|The dwarf nova-type cataclysmic variable (SU UMa subclass) BC UMa is undergoing an outburst, as indicated by the observations reported. Additional cataclysmic variables including 0409-71 VW Hydri, 2138+43 SS Cygni, 0959+68 CH UMa, 1454+41 TT Boo, 1640 +25 AH Her and 1904+43 MV Lyr are closely monitored and observed.|The last recorded outburst of BC UMa in the AAVSO International Database was in April 1994. Similar patterns are observed in other cataclysmic variables. Observations are important to detect outbursts and monitor them closely.|1147+49 BC Ursae Majoris; 0409-71 VW Hydri; 2138+43 SS Cygni; 0959+68 CH UMa; 1454+41 TT Boo; 1640 +25 AH Her; 1904+43 MV Lyr|N/A|N/A|Archived
258|Alert Notice 258: 0915+51 Supernova 1999by in NGC 2841|Janet A. Mattei|We have been informed by the Central Bureau for Astronomical Telegrams of the independent discovery by R. Arbour, South Wonston, Hampshire, England, and by the Lick Observatory Supernova Search (LOSS) of an apparent supernova in NGC 2841.|N/A|0915+51 Supernova 1999by; NGC 2841|N/A|N/A|N/A
259|Alert Notice 259: 1040-51 Nova Velorum 1999 [V382 Vel]|N/A|We have been informed by the Central Bureau for Astronomical Telegrams ( _IAU Circular 7176_ ) of the independent visual discovery of a very bright nova in Vela by Peter Williams, Heathcote, New South Wales, Australia, on May 22.396 UT, and by Alan C. Gilmore, Mount John University Observatory, New Zealand, on May 22.451.|N/A|V382 Vel; Nova Vel 1999; N Vel 99|N/A|N/A|Archived
377|Alert Notice 377: Request extended to observe HMXBs in support of radial velocity observations|Dr. Gordon Sarty|This campaign requests BVRI photometry for the month of May 2008 to complement the spectroscopic data that will be obtained from May 14 to 27. The aim is to determine the orbital periods of the HMXBs. Optical photometry will also reveal other factors such as mass transfer, pulsations, and other effects.|The availability of photometry will be very valuable for interpreting the spectroscopic data and has already been very useful for the HMXB RX J0146.9+6121.|1936+541; RX J2030.5+4751; 2202+501; 2206+543|2008-05-02|N/A|Active
412|Alert Notice 412: Nova Sct 2009 (V496 Sct)|H. Nishimura (Miyawaki, Kakegawa, Japan)|N/A|N/A|V496 Sct; N Sct 2009|N/A|N/A|Archived
440|Alert Notice 440: PEP Observing Campaign on P Cygni|Ernst Pollmann|Ernst Pollmann, an active spectroscopist in Germany and leader of Active Spectroscopy in Astronomy, has requested the assistance of AAVSO photoelectric photometry (PEP) observers in a campaign to observe the S Doradus variable P Cygni through the 2011 observing season. PEP data are needed for correlation with spectra of P Cyg obtained by Ernst and other spectroscopists as they study this very interesting star.|N/A|P Cygni|2011-05-17|N/A|Active
441|Alert Notice 441: Monitoring of Bright Giant Variables requested in support of ground-based spectroscopy and for long-term study|Dr. Steve Howell + Dr. Travis Rector|This request is for immediate support of spectroscopic observations to be made at Kitt Peak National Observatory. The goal of the project is to determine if the surface temperatures and radii of these stars change in a recognizable pattern over long timescales.|Using the spectroscopy, as well as parallax measurements from Hipparcos and contemporary photometry from the AAVSO, the distance, luminosity, temperature and radius of these stars are determined.|Z UMa; R CrB; SX Her; TT Oph; TX Oph; AC Her; R Sct; R Vir; Y CVn; g Her; UU Her; UZ Oph; V453 Oph; XX Oph; TZ Oph; V564 Oph; T Lyr; AD Aql; AR Sgr; V5569 Sgr; EP Lyr; EU Del|2011-05-30|N/A|Active
